tile_1_building,tile_1_floor,tile_1_site,tile_1_tile,tile_2_building,tile_2_floor,tile_2_site,tile_2_tile,walkable,cost
laboratory,0,NULL,45_3,laboratory,0,NULL,45_4,1,NULL
laboratory,0,NULL,45_3,laboratory,0,NULL,46_2,1,NULL
laboratory,0,NULL,45_3,laboratory,0,NULL,46_3,1,NULL
laboratory,0,NULL,45_3,laboratory,0,NULL,46_4,1,NULL
laboratory,0,NULL,45_4,laboratory,0,NULL,44_3,1,NULL
laboratory,0,NULL,45_4,laboratory,0,NULL,44_4,1,NULL
laboratory,0,NULL,45_4,laboratory,0,NULL,44_5,1,NULL
laboratory,0,NULL,45_4,laboratory,0,NULL,45_3,1,NULL
laboratory,0,NULL,45_4,laboratory,0,NULL,45_5,1,NULL
laboratory,0,NULL,45_4,laboratory,0,NULL,46_3,1,NULL
laboratory,0,NULL,45_4,laboratory,0,NULL,46_4,1,NULL
laboratory,0,NULL,45_4,laboratory,0,NULL,46_5,1,NULL
laboratory,0,NULL,45_5,laboratory,0,NULL,44_4,1,NULL
laboratory,0,NULL,45_5,laboratory,0,NULL,44_5,1,NULL
laboratory,0,NULL,45_5,laboratory,0,NULL,44_6,1,NULL
laboratory,0,NULL,45_5,laboratory,0,NULL,45_4,1,NULL
laboratory,0,NULL,45_5,laboratory,0,NULL,45_6,1,NULL
laboratory,0,NULL,45_5,laboratory,0,NULL,46_4,1,NULL
laboratory,0,NULL,45_5,laboratory,0,NULL,46_5,1,NULL
laboratory,0,NULL,45_5,laboratory,0,NULL,46_6,1,NULL
laboratory,0,NULL,45_6,laboratory,0,NULL,44_5,1,NULL
laboratory,0,NULL,45_6,laboratory,0,NULL,44_6,1,NULL
laboratory,0,NULL,45_6,laboratory,0,NULL,44_7,1,NULL
laboratory,0,NULL,45_6,laboratory,0,NULL,45_5,1,NULL
laboratory,0,NULL,45_6,laboratory,0,NULL,45_7,1,NULL
laboratory,0,NULL,45_6,laboratory,0,NULL,46_5,1,NULL
laboratory,0,NULL,45_6,laboratory,0,NULL,46_6,1,NULL
laboratory,0,NULL,45_6,laboratory,0,NULL,46_7,1,NULL
laboratory,0,NULL,45_7,laboratory,0,NULL,44_6,1,NULL
laboratory,0,NULL,45_7,laboratory,0,NULL,44_7,1,NULL
laboratory,0,NULL,45_7,laboratory,0,NULL,44_8,1,NULL
laboratory,0,NULL,45_7,laboratory,0,NULL,45_6,1,NULL
laboratory,0,NULL,45_7,laboratory,0,NULL,45_8,1,NULL
laboratory,0,NULL,45_7,laboratory,0,NULL,46_6,1,NULL
laboratory,0,NULL,45_7,laboratory,0,NULL,46_7,1,NULL
laboratory,0,NULL,45_7,laboratory,0,NULL,46_8,1,NULL
laboratory,0,NULL,45_8,laboratory,0,NULL,44_7,1,NULL
laboratory,0,NULL,45_8,laboratory,0,NULL,44_8,1,NULL
laboratory,0,NULL,45_8,laboratory,0,NULL,44_9,1,NULL
laboratory,0,NULL,45_8,laboratory,0,NULL,45_7,1,NULL
laboratory,0,NULL,45_8,laboratory,0,NULL,45_9,1,NULL
laboratory,0,NULL,45_8,laboratory,0,NULL,46_7,1,NULL
laboratory,0,NULL,45_8,laboratory,0,NULL,46_8,1,NULL
laboratory,0,NULL,45_8,laboratory,0,NULL,46_9,1,NULL
laboratory,0,NULL,45_9,laboratory,0,NULL,44_8,1,NULL
laboratory,0,NULL,45_9,laboratory,0,NULL,44_9,1,NULL
laboratory,0,NULL,45_9,laboratory,0,NULL,44_10,1,NULL
laboratory,0,NULL,45_9,laboratory,0,NULL,45_8,1,NULL
laboratory,0,NULL,45_9,laboratory,0,NULL,45_10,1,NULL
laboratory,0,NULL,45_9,laboratory,0,NULL,46_8,1,NULL
laboratory,0,NULL,45_9,laboratory,0,NULL,46_9,1,NULL
laboratory,0,NULL,45_9,laboratory,0,NULL,46_10,1,NULL
laboratory,0,NULL,45_10,laboratory,0,NULL,44_9,1,NULL
laboratory,0,NULL,45_10,laboratory,0,NULL,44_10,1,NULL
laboratory,0,NULL,45_10,laboratory,0,NULL,44_11,1,NULL
laboratory,0,NULL,45_10,laboratory,0,NULL,45_9,1,NULL
laboratory,0,NULL,45_10,laboratory,0,NULL,45_11,1,NULL
laboratory,0,NULL,45_10,laboratory,0,NULL,46_9,1,NULL
laboratory,0,NULL,45_10,laboratory,0,NULL,46_10,1,NULL
laboratory,0,NULL,45_10,laboratory,0,NULL,46_11,1,NULL
laboratory,0,NULL,45_11,laboratory,0,NULL,44_10,1,NULL
laboratory,0,NULL,45_11,laboratory,0,NULL,44_11,1,NULL
laboratory,0,NULL,45_11,laboratory,0,NULL,44_12,1,NULL
laboratory,0,NULL,45_11,laboratory,0,NULL,45_10,1,NULL
laboratory,0,NULL,45_11,laboratory,0,NULL,45_12,1,NULL
laboratory,0,NULL,45_11,laboratory,0,NULL,46_10,1,NULL
laboratory,0,NULL,45_11,laboratory,0,NULL,46_11,1,NULL
laboratory,0,NULL,45_11,laboratory,0,NULL,46_12,1,NULL
laboratory,0,NULL,45_12,laboratory,0,NULL,44_11,1,NULL
laboratory,0,NULL,45_12,laboratory,0,NULL,44_12,1,NULL
laboratory,0,NULL,45_12,laboratory,0,NULL,44_13,1,NULL
laboratory,0,NULL,45_12,laboratory,0,NULL,45_11,1,NULL
laboratory,0,NULL,45_12,laboratory,0,NULL,45_13,1,NULL
laboratory,0,NULL,45_12,laboratory,0,NULL,46_11,1,NULL
laboratory,0,NULL,45_12,laboratory,0,NULL,46_12,1,NULL
laboratory,0,NULL,45_12,laboratory,0,NULL,46_13,1,NULL
laboratory,0,NULL,45_13,laboratory,0,NULL,44_12,1,NULL
laboratory,0,NULL,45_13,laboratory,0,NULL,44_13,1,NULL
laboratory,0,NULL,45_13,laboratory,0,NULL,44_14,1,NULL
laboratory,0,NULL,45_13,laboratory,0,NULL,45_12,1,NULL
laboratory,0,NULL,45_13,laboratory,0,NULL,45_14,1,NULL
laboratory,0,NULL,45_13,laboratory,0,NULL,46_12,1,NULL
laboratory,0,NULL,45_13,laboratory,0,NULL,46_13,1,NULL
laboratory,0,NULL,45_13,laboratory,0,NULL,46_14,1,NULL
laboratory,0,NULL,45_14,laboratory,0,NULL,44_13,1,NULL
laboratory,0,NULL,45_14,laboratory,0,NULL,44_14,1,NULL
laboratory,0,NULL,45_14,laboratory,0,NULL,44_15,1,NULL
laboratory,0,NULL,45_14,laboratory,0,NULL,45_13,1,NULL
laboratory,0,NULL,45_14,laboratory,0,NULL,45_15,1,NULL
laboratory,0,NULL,45_14,laboratory,0,NULL,46_13,1,NULL
laboratory,0,NULL,45_14,laboratory,0,NULL,46_14,1,NULL
laboratory,0,NULL,45_14,laboratory,0,NULL,46_15,1,NULL
laboratory,0,NULL,45_15,laboratory,0,NULL,44_14,1,NULL
laboratory,0,NULL,45_15,laboratory,0,NULL,44_15,1,NULL
laboratory,0,NULL,45_15,laboratory,0,NULL,44_16,1,NULL
laboratory,0,NULL,45_15,laboratory,0,NULL,45_14,1,NULL
laboratory,0,NULL,45_15,laboratory,0,NULL,45_16,1,NULL
laboratory,0,NULL,45_15,laboratory,0,NULL,46_14,1,NULL
laboratory,0,NULL,45_15,laboratory,0,NULL,46_15,1,NULL
laboratory,0,NULL,45_15,laboratory,0,NULL,46_16,1,NULL
laboratory,0,NULL,45_16,laboratory,0,NULL,44_15,1,NULL
laboratory,0,NULL,45_16,laboratory,0,NULL,44_16,1,NULL
laboratory,0,NULL,45_16,laboratory,0,NULL,44_17,1,NULL
laboratory,0,NULL,45_16,laboratory,0,NULL,45_15,1,NULL
laboratory,0,NULL,45_16,laboratory,0,NULL,45_17,1,NULL
laboratory,0,NULL,45_16,laboratory,0,NULL,46_15,1,NULL
laboratory,0,NULL,45_16,laboratory,0,NULL,46_16,1,NULL
laboratory,0,NULL,45_16,laboratory,0,NULL,46_17,1,NULL
laboratory,0,NULL,45_17,laboratory,0,NULL,44_16,1,NULL
laboratory,0,NULL,45_17,laboratory,0,NULL,44_17,1,NULL
laboratory,0,NULL,45_17,laboratory,0,NULL,44_18,1,NULL
laboratory,0,NULL,45_17,laboratory,0,NULL,45_16,1,NULL
laboratory,0,NULL,45_17,laboratory,0,NULL,45_18,1,NULL
laboratory,0,NULL,45_17,laboratory,0,NULL,46_16,1,NULL
laboratory,0,NULL,45_17,laboratory,0,NULL,46_17,1,NULL
laboratory,0,NULL,45_17,laboratory,0,NULL,46_18,1,NULL
laboratory,0,NULL,45_18,laboratory,0,NULL,44_17,1,NULL
laboratory,0,NULL,45_18,laboratory,0,NULL,44_18,1,NULL
laboratory,0,NULL,45_18,laboratory,0,NULL,44_19,1,NULL
laboratory,0,NULL,45_18,laboratory,0,NULL,45_17,1,NULL
laboratory,0,NULL,45_18,laboratory,0,NULL,45_19,1,NULL
laboratory,0,NULL,45_18,laboratory,0,NULL,46_17,1,NULL
laboratory,0,NULL,45_18,laboratory,0,NULL,46_18,1,NULL
laboratory,0,NULL,45_18,laboratory,0,NULL,46_19,1,NULL
laboratory,0,NULL,45_19,laboratory,0,NULL,44_18,1,NULL
laboratory,0,NULL,45_19,laboratory,0,NULL,44_19,1,NULL
laboratory,0,NULL,45_19,laboratory,0,NULL,44_20,1,NULL
laboratory,0,NULL,45_19,laboratory,0,NULL,45_18,1,NULL
laboratory,0,NULL,45_19,laboratory,0,NULL,45_20,1,NULL
laboratory,0,NULL,45_19,laboratory,0,NULL,46_18,1,NULL
laboratory,0,NULL,45_19,laboratory,0,NULL,46_19,1,NULL
laboratory,0,NULL,45_19,laboratory,0,NULL,46_20,1,NULL
laboratory,0,NULL,45_20,laboratory,0,NULL,44_19,1,NULL
laboratory,0,NULL,45_20,laboratory,0,NULL,44_20,1,NULL
laboratory,0,NULL,45_20,laboratory,0,NULL,45_19,1,NULL
laboratory,0,NULL,45_20,laboratory,0,NULL,46_19,1,NULL
laboratory,0,NULL,45_20,laboratory,0,NULL,46_20,1,NULL
laboratory,0,NULL,46_0,laboratory,0,NULL,45_0,1,NULL
laboratory,0,NULL,46_0,laboratory,0,NULL,45_1,1,NULL
laboratory,0,NULL,46_0,laboratory,0,NULL,46_1,1,NULL
laboratory,0,NULL,46_0,laboratory,0,NULL,47_0,1,NULL
laboratory,0,NULL,46_0,laboratory,0,NULL,47_1,1,NULL
laboratory,0,NULL,46_1,laboratory,0,NULL,45_0,1,NULL
laboratory,0,NULL,46_1,laboratory,0,NULL,45_1,1,NULL
laboratory,0,NULL,46_1,laboratory,0,NULL,45_2,1,NULL
laboratory,0,NULL,46_1,laboratory,0,NULL,46_0,1,NULL
laboratory,0,NULL,46_1,laboratory,0,NULL,46_2,1,NULL
laboratory,0,NULL,46_1,laboratory,0,NULL,47_0,1,NULL
laboratory,0,NULL,46_1,laboratory,0,NULL,47_1,1,NULL
laboratory,0,NULL,46_1,laboratory,0,NULL,47_2,1,NULL
laboratory,0,NULL,46_2,laboratory,0,NULL,45_1,1,NULL
laboratory,0,NULL,46_2,laboratory,0,NULL,45_2,1,NULL
laboratory,0,NULL,46_2,laboratory,0,NULL,45_3,1,NULL
laboratory,0,NULL,46_2,laboratory,0,NULL,46_1,1,NULL
laboratory,0,NULL,46_2,laboratory,0,NULL,46_3,1,NULL
laboratory,0,NULL,46_2,laboratory,0,NULL,47_1,1,NULL
laboratory,0,NULL,46_2,laboratory,0,NULL,47_2,1,NULL
laboratory,0,NULL,46_2,laboratory,0,NULL,47_3,1,NULL
laboratory,0,NULL,46_3,laboratory,0,NULL,45_2,1,NULL
laboratory,0,NULL,46_3,laboratory,0,NULL,45_3,1,NULL
laboratory,0,NULL,46_3,laboratory,0,NULL,45_4,1,NULL
laboratory,0,NULL,46_3,laboratory,0,NULL,46_2,1,NULL
laboratory,0,NULL,46_3,laboratory,0,NULL,46_4,1,NULL
laboratory,0,NULL,46_3,laboratory,0,NULL,47_2,1,NULL
laboratory,0,NULL,46_3,laboratory,0,NULL,47_3,1,NULL
laboratory,0,NULL,46_3,laboratory,0,NULL,47_4,1,NULL
laboratory,0,NULL,46_4,laboratory,0,NULL,45_3,1,NULL
laboratory,0,NULL,46_4,laboratory,0,NULL,45_4,1,NULL
laboratory,0,NULL,46_4,laboratory,0,NULL,45_5,1,NULL
laboratory,0,NULL,46_4,laboratory,0,NULL,46_3,1,NULL
laboratory,0,NULL,46_4,laboratory,0,NULL,46_5,1,NULL
laboratory,0,NULL,46_4,laboratory,0,NULL,47_3,1,NULL
laboratory,0,NULL,46_4,laboratory,0,NULL,47_4,1,NULL
laboratory,0,NULL,46_4,laboratory,0,NULL,47_5,1,NULL
laboratory,0,NULL,46_5,laboratory,0,NULL,45_4,1,NULL
laboratory,0,NULL,46_5,laboratory,0,NULL,45_5,1,NULL
laboratory,0,NULL,46_5,laboratory,0,NULL,45_6,1,NULL
laboratory,0,NULL,46_5,laboratory,0,NULL,46_4,1,NULL
laboratory,0,NULL,46_5,laboratory,0,NULL,46_6,1,NULL
laboratory,0,NULL,46_5,laboratory,0,NULL,47_4,1,NULL
laboratory,0,NULL,46_5,laboratory,0,NULL,47_5,1,NULL
laboratory,0,NULL,46_5,laboratory,0,NULL,47_6,1,NULL
laboratory,0,NULL,46_6,laboratory,0,NULL,45_5,1,NULL
laboratory,0,NULL,46_6,laboratory,0,NULL,45_6,1,NULL
laboratory,0,NULL,46_6,laboratory,0,NULL,45_7,1,NULL
laboratory,0,NULL,46_6,laboratory,0,NULL,46_5,1,NULL
laboratory,0,NULL,46_6,laboratory,0,NULL,46_7,1,NULL
laboratory,0,NULL,46_6,laboratory,0,NULL,47_5,1,NULL
laboratory,0,NULL,46_6,laboratory,0,NULL,47_6,1,NULL
laboratory,0,NULL,46_6,laboratory,0,NULL,47_7,1,NULL
laboratory,0,NULL,46_7,laboratory,0,NULL,45_6,1,NULL
laboratory,0,NULL,46_7,laboratory,0,NULL,45_7,1,NULL
laboratory,0,NULL,46_7,laboratory,0,NULL,45_8,1,NULL
laboratory,0,NULL,46_7,laboratory,0,NULL,46_6,1,NULL
laboratory,0,NULL,46_7,laboratory,0,NULL,46_8,1,NULL
laboratory,0,NULL,46_7,laboratory,0,NULL,47_6,1,NULL
laboratory,0,NULL,46_7,laboratory,0,NULL,47_7,1,NULL
laboratory,0,NULL,46_7,laboratory,0,NULL,47_8,1,NULL
laboratory,0,NULL,46_8,laboratory,0,NULL,45_7,1,NULL
laboratory,0,NULL,46_8,laboratory,0,NULL,45_8,1,NULL
laboratory,0,NULL,46_8,laboratory,0,NULL,45_9,1,NULL
laboratory,0,NULL,46_8,laboratory,0,NULL,46_7,1,NULL
laboratory,0,NULL,46_8,laboratory,0,NULL,46_9,1,NULL
laboratory,0,NULL,46_8,laboratory,0,NULL,47_7,1,NULL
laboratory,0,NULL,46_8,laboratory,0,NULL,47_8,1,NULL
laboratory,0,NULL,46_8,laboratory,0,NULL,47_9,1,NULL
laboratory,0,NULL,46_9,laboratory,0,NULL,45_8,1,NULL
laboratory,0,NULL,46_9,laboratory,0,NULL,45_9,1,NULL
laboratory,0,NULL,46_9,laboratory,0,NULL,45_10,1,NULL
laboratory,0,NULL,46_9,laboratory,0,NULL,46_8,1,NULL
laboratory,0,NULL,46_9,laboratory,0,NULL,46_10,1,NULL
laboratory,0,NULL,46_9,laboratory,0,NULL,47_8,1,NULL
laboratory,0,NULL,46_9,laboratory,0,NULL,47_9,1,NULL
laboratory,0,NULL,46_9,laboratory,0,NULL,47_10,1,NULL
laboratory,0,NULL,46_10,laboratory,0,NULL,45_9,1,NULL
laboratory,0,NULL,46_10,laboratory,0,NULL,45_10,1,NULL
laboratory,0,NULL,46_10,laboratory,0,NULL,45_11,1,NULL
laboratory,0,NULL,46_10,laboratory,0,NULL,46_9,1,NULL
laboratory,0,NULL,46_10,laboratory,0,NULL,46_11,1,NULL
laboratory,0,NULL,46_10,laboratory,0,NULL,47_9,1,NULL
laboratory,0,NULL,46_10,laboratory,0,NULL,47_10,1,NULL
laboratory,0,NULL,46_10,laboratory,0,NULL,47_11,1,NULL
laboratory,0,NULL,46_11,laboratory,0,NULL,45_10,1,NULL
laboratory,0,NULL,46_11,laboratory,0,NULL,45_11,1,NULL
laboratory,0,NULL,46_11,laboratory,0,NULL,45_12,1,NULL
laboratory,0,NULL,46_11,laboratory,0,NULL,46_10,1,NULL
laboratory,0,NULL,46_11,laboratory,0,NULL,46_12,1,NULL
laboratory,0,NULL,46_11,laboratory,0,NULL,47_10,1,NULL
laboratory,0,NULL,46_11,laboratory,0,NULL,47_11,1,NULL
laboratory,0,NULL,46_11,laboratory,0,NULL,47_12,1,NULL
laboratory,0,NULL,46_12,laboratory,0,NULL,45_11,1,NULL
laboratory,0,NULL,46_12,laboratory,0,NULL,45_12,1,NULL
laboratory,0,NULL,46_12,laboratory,0,NULL,45_13,1,NULL
laboratory,0,NULL,46_12,laboratory,0,NULL,46_11,1,NULL
laboratory,0,NULL,46_12,laboratory,0,NULL,46_13,1,NULL
laboratory,0,NULL,46_12,laboratory,0,NULL,47_11,1,NULL
laboratory,0,NULL,46_12,laboratory,0,NULL,47_12,1,NULL
laboratory,0,NULL,46_12,laboratory,0,NULL,47_13,1,NULL
laboratory,0,NULL,46_13,laboratory,0,NULL,45_12,1,NULL
laboratory,0,NULL,46_13,laboratory,0,NULL,45_13,1,NULL
laboratory,0,NULL,46_13,laboratory,0,NULL,45_14,1,NULL
laboratory,0,NULL,46_13,laboratory,0,NULL,46_12,1,NULL
laboratory,0,NULL,46_13,laboratory,0,NULL,46_14,1,NULL
laboratory,0,NULL,46_13,laboratory,0,NULL,47_12,1,NULL
laboratory,0,NULL,46_13,laboratory,0,NULL,47_13,1,NULL
laboratory,0,NULL,46_13,laboratory,0,NULL,47_14,1,NULL
laboratory,0,NULL,46_14,laboratory,0,NULL,45_13,1,NULL
laboratory,0,NULL,46_14,laboratory,0,NULL,45_14,1,NULL
laboratory,0,NULL,46_14,laboratory,0,NULL,45_15,1,NULL
laboratory,0,NULL,46_14,laboratory,0,NULL,46_13,1,NULL
laboratory,0,NULL,46_14,laboratory,0,NULL,46_15,1,NULL
laboratory,0,NULL,46_14,laboratory,0,NULL,47_13,1,NULL
laboratory,0,NULL,46_14,laboratory,0,NULL,47_14,1,NULL
laboratory,0,NULL,46_14,laboratory,0,NULL,47_15,1,NULL
laboratory,0,NULL,46_15,laboratory,0,NULL,45_14,1,NULL
laboratory,0,NULL,46_15,laboratory,0,NULL,45_15,1,NULL
laboratory,0,NULL,46_15,laboratory,0,NULL,45_16,1,NULL
laboratory,0,NULL,46_15,laboratory,0,NULL,46_14,1,NULL
laboratory,0,NULL,46_15,laboratory,0,NULL,46_16,1,NULL
laboratory,0,NULL,46_15,laboratory,0,NULL,47_14,1,NULL
laboratory,0,NULL,46_15,laboratory,0,NULL,47_15,1,NULL
laboratory,0,NULL,46_15,laboratory,0,NULL,47_16,1,NULL
laboratory,0,NULL,46_16,laboratory,0,NULL,45_15,1,NULL
laboratory,0,NULL,46_16,laboratory,0,NULL,45_16,1,NULL
laboratory,0,NULL,46_16,laboratory,0,NULL,45_17,1,NULL
laboratory,0,NULL,46_16,laboratory,0,NULL,46_15,1,NULL
laboratory,0,NULL,46_16,laboratory,0,NULL,46_17,1,NULL
laboratory,0,NULL,46_16,laboratory,0,NULL,47_15,1,NULL
laboratory,0,NULL,46_16,laboratory,0,NULL,47_16,1,NULL
laboratory,0,NULL,46_16,laboratory,0,NULL,47_17,1,NULL
laboratory,0,NULL,46_17,laboratory,0,NULL,45_16,1,NULL
laboratory,0,NULL,46_17,laboratory,0,NULL,45_17,1,NULL
laboratory,0,NULL,46_17,laboratory,0,NULL,45_18,1,NULL
laboratory,0,NULL,46_17,laboratory,0,NULL,46_16,1,NULL
laboratory,0,NULL,46_17,laboratory,0,NULL,46_18,1,NULL
laboratory,0,NULL,46_17,laboratory,0,NULL,47_16,1,NULL
laboratory,0,NULL,46_17,laboratory,0,NULL,47_17,1,NULL
laboratory,0,NULL,46_17,laboratory,0,NULL,47_18,1,NULL
laboratory,0,NULL,46_18,laboratory,0,NULL,45_17,1,NULL
laboratory,0,NULL,46_18,laboratory,0,NULL,45_18,1,NULL
laboratory,0,NULL,46_18,laboratory,0,NULL,45_19,1,NULL
laboratory,0,NULL,46_18,laboratory,0,NULL,46_17,1,NULL
laboratory,0,NULL,46_18,laboratory,0,NULL,46_19,1,NULL
laboratory,0,NULL,46_18,laboratory,0,NULL,47_17,1,NULL
laboratory,0,NULL,46_18,laboratory,0,NULL,47_18,1,NULL
laboratory,0,NULL,46_18,laboratory,0,NULL,47_19,1,NULL
laboratory,0,NULL,46_19,laboratory,0,NULL,45_18,1,NULL
laboratory,0,NULL,46_19,laboratory,0,NULL,45_19,1,NULL
laboratory,0,NULL,46_19,laboratory,0,NULL,45_20,1,NULL
laboratory,0,NULL,46_19,laboratory,0,NULL,46_18,1,NULL
laboratory,0,NULL,46_19,laboratory,0,NULL,46_20,1,NULL
laboratory,0,NULL,46_19,laboratory,0,NULL,47_18,1,NULL
laboratory,0,NULL,46_19,laboratory,0,NULL,47_19,1,NULL
laboratory,0,NULL,46_19,laboratory,0,NULL,47_20,1,NULL
laboratory,0,NULL,46_20,laboratory,0,NULL,45_19,1,NULL
laboratory,0,NULL,46_20,laboratory,0,NULL,45_20,1,NULL
laboratory,0,NULL,46_20,laboratory,0,NULL,46_19,1,NULL
laboratory,0,NULL,46_20,laboratory,0,NULL,47_19,1,NULL
laboratory,0,NULL,46_20,laboratory,0,NULL,47_20,1,NULL
laboratory,0,NULL,47_0,laboratory,0,NULL,46_0,1,NULL
laboratory,0,NULL,47_0,laboratory,0,NULL,46_1,1,NULL
laboratory,0,NULL,47_0,laboratory,0,NULL,47_1,1,NULL
laboratory,0,NULL,47_0,laboratory,0,NULL,48_0,1,NULL
laboratory,0,NULL,47_0,laboratory,0,NULL,48_1,1,NULL
laboratory,0,NULL,47_1,laboratory,0,NULL,46_0,1,NULL
laboratory,0,NULL,47_1,laboratory,0,NULL,46_1,1,NULL
laboratory,0,NULL,47_1,laboratory,0,NULL,46_2,1,NULL
laboratory,0,NULL,47_1,laboratory,0,NULL,47_0,1,NULL
laboratory,0,NULL,47_1,laboratory,0,NULL,47_2,1,NULL
laboratory,0,NULL,47_1,laboratory,0,NULL,48_0,1,NULL
laboratory,0,NULL,47_1,laboratory,0,NULL,48_1,1,NULL
laboratory,0,NULL,47_1,laboratory,0,NULL,48_2,1,NULL
laboratory,0,NULL,47_2,laboratory,0,NULL,46_1,1,NULL
laboratory,0,NULL,47_2,laboratory,0,NULL,46_2,1,NULL
laboratory,0,NULL,47_2,laboratory,0,NULL,46_3,1,NULL
laboratory,0,NULL,47_2,laboratory,0,NULL,47_1,1,NULL
laboratory,0,NULL,47_2,laboratory,0,NULL,47_3,1,NULL
laboratory,0,NULL,47_2,laboratory,0,NULL,48_1,1,NULL
laboratory,0,NULL,47_2,laboratory,0,NULL,48_2,1,NULL
laboratory,0,NULL,47_2,laboratory,0,NULL,48_3,1,NULL
laboratory,0,NULL,47_3,laboratory,0,NULL,46_2,1,NULL
laboratory,0,NULL,47_3,laboratory,0,NULL,46_3,1,NULL
laboratory,0,NULL,47_3,laboratory,0,NULL,46_4,1,NULL
laboratory,0,NULL,47_3,laboratory,0,NULL,47_2,1,NULL
laboratory,0,NULL,47_3,laboratory,0,NULL,47_4,1,NULL
laboratory,0,NULL,47_3,laboratory,0,NULL,48_2,1,NULL
laboratory,0,NULL,47_3,laboratory,0,NULL,48_3,1,NULL
laboratory,0,NULL,47_3,laboratory,0,NULL,48_4,1,NULL
laboratory,0,NULL,47_4,laboratory,0,NULL,46_3,1,NULL
laboratory,0,NULL,47_4,laboratory,0,NULL,46_4,1,NULL
laboratory,0,NULL,47_4,laboratory,0,NULL,46_5,1,NULL
laboratory,0,NULL,47_4,laboratory,0,NULL,47_3,1,NULL
laboratory,0,NULL,47_4,laboratory,0,NULL,47_5,1,NULL
laboratory,0,NULL,47_4,laboratory,0,NULL,48_3,1,NULL
laboratory,0,NULL,47_4,laboratory,0,NULL,48_4,1,NULL
laboratory,0,NULL,47_4,laboratory,0,NULL,48_5,1,NULL
laboratory,0,NULL,47_5,laboratory,0,NULL,46_4,1,NULL
laboratory,0,NULL,47_5,laboratory,0,NULL,46_5,1,NULL
laboratory,0,NULL,47_5,laboratory,0,NULL,46_6,1,NULL
laboratory,0,NULL,47_5,laboratory,0,NULL,47_4,1,NULL
laboratory,0,NULL,47_5,laboratory,0,NULL,47_6,1,NULL
laboratory,0,NULL,47_5,laboratory,0,NULL,48_4,1,NULL
laboratory,0,NULL,47_5,laboratory,0,NULL,48_5,1,NULL
laboratory,0,NULL,47_5,laboratory,0,NULL,48_6,1,NULL
laboratory,0,NULL,47_6,laboratory,0,NULL,46_5,1,NULL
laboratory,0,NULL,47_6,laboratory,0,NULL,46_6,1,NULL
laboratory,0,NULL,47_6,laboratory,0,NULL,46_7,1,NULL
laboratory,0,NULL,47_6,laboratory,0,NULL,47_5,1,NULL
laboratory,0,NULL,47_6,laboratory,0,NULL,47_7,1,NULL
laboratory,0,NULL,47_6,laboratory,0,NULL,48_5,1,NULL
laboratory,0,NULL,47_6,laboratory,0,NULL,48_6,1,NULL
laboratory,0,NULL,47_6,laboratory,0,NULL,48_7,1,NULL
laboratory,0,NULL,47_7,laboratory,0,NULL,46_6,1,NULL
laboratory,0,NULL,47_7,laboratory,0,NULL,46_7,1,NULL
laboratory,0,NULL,47_7,laboratory,0,NULL,46_8,1,NULL
laboratory,0,NULL,47_7,laboratory,0,NULL,47_6,1,NULL
laboratory,0,NULL,47_7,laboratory,0,NULL,47_8,1,NULL
laboratory,0,NULL,47_7,laboratory,0,NULL,48_6,1,NULL
laboratory,0,NULL,47_7,laboratory,0,NULL,48_7,1,NULL
laboratory,0,NULL,47_7,laboratory,0,NULL,48_8,1,NULL
laboratory,0,NULL,47_8,laboratory,0,NULL,46_7,1,NULL
laboratory,0,NULL,47_8,laboratory,0,NULL,46_8,1,NULL
laboratory,0,NULL,47_8,laboratory,0,NULL,46_9,1,NULL
laboratory,0,NULL,47_8,laboratory,0,NULL,47_7,1,NULL
laboratory,0,NULL,47_8,laboratory,0,NULL,47_9,1,NULL
laboratory,0,NULL,47_8,laboratory,0,NULL,48_7,1,NULL
laboratory,0,NULL,47_8,laboratory,0,NULL,48_8,1,NULL
laboratory,0,NULL,47_8,laboratory,0,NULL,48_9,1,NULL
laboratory,0,NULL,47_9,laboratory,0,NULL,46_8,1,NULL
laboratory,0,NULL,47_9,laboratory,0,NULL,46_9,1,NULL
laboratory,0,NULL,47_9,laboratory,0,NULL,46_10,1,NULL
laboratory,0,NULL,47_9,laboratory,0,NULL,47_8,1,NULL
laboratory,0,NULL,47_9,laboratory,0,NULL,47_10,1,NULL
laboratory,0,NULL,47_9,laboratory,0,NULL,48_8,1,NULL
laboratory,0,NULL,47_9,laboratory,0,NULL,48_9,1,NULL
laboratory,0,NULL,47_9,laboratory,0,NULL,48_10,1,NULL
laboratory,0,NULL,47_10,laboratory,0,NULL,46_9,1,NULL
laboratory,0,NULL,47_10,laboratory,0,NULL,46_10,1,NULL
laboratory,0,NULL,47_10,laboratory,0,NULL,46_11,1,NULL
laboratory,0,NULL,47_10,laboratory,0,NULL,47_9,1,NULL
laboratory,0,NULL,47_10,laboratory,0,NULL,47_11,1,NULL
laboratory,0,NULL,47_10,laboratory,0,NULL,48_9,1,NULL
laboratory,0,NULL,47_10,laboratory,0,NULL,48_10,1,NULL
laboratory,0,NULL,47_10,laboratory,0,NULL,48_11,1,NULL
laboratory,0,NULL,47_11,laboratory,0,NULL,46_10,1,NULL
laboratory,0,NULL,47_11,laboratory,0,NULL,46_11,1,NULL
laboratory,0,NULL,47_11,laboratory,0,NULL,46_12,1,NULL
